"","Title","year","myGroups","gs","side","sex","numYears","minYear","maxYear","yearSpan","minimumAge","ageClass","meanMinAge","deltaMinAge","yday"
"1594","6431",2021,1976,1,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,199
"1595","6431",2021,1977,3,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,199
"1596","6431",2021,1978,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,199
"1597","6431",2021,1979,1,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,199
"1598","6431",2021,1980,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,199
"1599","6431",2021,2046,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,199
"1600","6431",2023,2148,7,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,225
"1601","6441",2019,1897,1,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,214
"1602","6441",2019,1902,2,"left","Female-Juvenile",3,2019,2023,5,3,"Adult",5,-2,214
"1603","6441",2021,1973,3,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1604","6441",2021,1974,3,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1605","6441",2021,1991,1,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1606","6441",2021,2011,6,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1607","6441",2021,2016,1,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1608","6441",2021,2058,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1609","6441",2021,2076,2,"left","Female-Juvenile",3,2019,2023,5,5,"Adult",5,0,228
"1610","6441",2023,2296,6,"left","Female-Juvenile",3,2019,2023,5,7,"Adult",5,2,237
"1611","649",2002,1041,5,"left","Female-Juvenile",1,1996,2002,7,9,"Adult",9,0,226
"1612","6502",2021,1972,1,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,199
"1613","6502",2021,1973,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,199
"1614","6502",2021,1974,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,199
"1615","6502",2021,1981,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,199
"1616","6502",2023,2210,1,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,235
"1617","6502",2023,2244,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,235
"1618","6513",2021,1987,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,200
"1619","6513",2021,1997,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,200
"1620","6513",2021,1998,2,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,200
"1621","6516",2021,1973,3,"left","Male",2,2021,2023,3,3,"Adult",4,-1,203
"1622","6516",2021,1974,3,"left","Male",2,2021,2023,3,3,"Adult",4,-1,203
"1623","6516",2021,2006,2,"left","Male",2,2021,2023,3,3,"Adult",4,-1,203
"1624","6516",2021,2078,3,"left","Male",2,2021,2023,3,3,"Adult",4,-1,203
"1625","6516",2023,2241,3,"left","Male",2,2021,2023,3,5,"Adult",4,1,236
"1626","6516",2023,2245,2,"left","Male",2,2021,2023,3,5,"Adult",4,1,236
"1627","6516",2023,2257,3,"left","Male",2,2021,2023,3,5,"Adult",4,1,236
"1628","6516",2023,2258,2,"left","Male",2,2021,2023,3,5,"Adult",4,1,236
"1629","6516",2023,2266,5,"left","Male",2,2021,2023,3,5,"Adult",4,1,236
"1630","6516",2023,2279,6,"left","Male",2,2021,2023,3,5,"Adult",4,1,236
"1631","6516",2023,2291,3,"left","Male",2,2021,2023,3,5,"Adult",4,1,236
"1632","6516",2023,2294,2,"left","Male",2,2021,2023,3,5,"Adult",4,1,236
"1633","6519",2021,1981,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,203
"1634","6519",2021,1998,2,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,203
"1635","6519",2021,2013,1,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,203
"1636","6519",2023,2169,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,227
"1637","6519",2023,2173,4,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,227
"1638","6519",2023,2179,6,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,227
"1639","6519",2023,2183,1,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,227
"1640","6519",2023,2188,9,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,227
"1641","6519",2023,2211,3,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,227
"1642","6519",2023,2214,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,227
"1643","6527",2023,2167,4,"left","Female-Juvenile",1,2021,2023,3,3,"Adult",3,0,225
"1644","6527",2023,2168,3,"left","Female-Juvenile",1,2021,2023,3,3,"Adult",3,0,225
"1645","6527",2023,2173,4,"left","Female-Juvenile",1,2021,2023,3,3,"Adult",3,0,225
"1646","6527",2023,2179,6,"left","Female-Juvenile",1,2021,2023,3,3,"Adult",3,0,225
"1647","6527",2023,2185,3,"left","Female-Juvenile",1,2021,2023,3,3,"Adult",3,0,225
"1648","6527",2023,2225,2,"left","Female-Juvenile",1,2021,2023,3,3,"Adult",3,0,225
"1649","6527",2023,2226,4,"left","Female-Juvenile",1,2021,2023,3,3,"Adult",3,0,225
"1650","653",2001,1020,2,"left","Female-Juvenile",1,1993,2001,9,11,"Adult",11,0,218
"1651","653",2001,1021,3,"left","Female-Juvenile",1,1993,2001,9,11,"Adult",11,0,218
"1652","6534",2021,2056,4,"left","Male",1,2021,2021,1,3,"Adult",3,0,224
"1653","6534",2021,2058,2,"left","Male",1,2021,2021,1,3,"Adult",3,0,224
"1654","6536",2021,2062,4,"left","Male",1,2021,2021,1,3,"Adult",3,0,234
"1655","6536",2021,2098,3,"left","Male",1,2021,2021,1,3,"Adult",3,0,234
"1656","6536",2021,2132,1,"left","Male",1,2021,2021,1,3,"Adult",3,0,234
"1657","6537",2021,1993,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,227
"1658","6537",2021,2000,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,227
"1659","6537",2021,2063,4,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,227
"1660","6537",2021,2136,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,227
"1661","6537",2021,2137,3,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,227
"1662","6540",2023,2188,9,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,228
"1663","6540",2023,2202,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,228
"1664","6540",2023,2229,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,228
"1665","6540",2023,2232,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,228
"1666","6540",2023,2233,4,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,228
"1667","6543",2021,2047,2,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1668","6543",2021,2071,5,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1669","6543",2021,2096,4,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1670","6543",2021,2125,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1671","6543",2021,2127,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1672","6543",2021,2128,2,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1673","6543",2021,2129,1,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1674","6543",2023,2157,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1675","6543",2023,2162,4,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1676","6543",2023,2163,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1677","6543",2023,2195,3,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1678","6543",2023,2229,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1679","6555",2021,1975,1,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1680","6555",2021,1980,2,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1681","6555",2021,1981,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1682","6555",2021,1990,1,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1683","6555",2021,2004,1,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1684","6555",2021,2018,4,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1685","6555",2021,2038,2,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1686","6555",2021,2071,5,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1687","6555",2021,2073,6,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1688","6555",2021,2127,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1689","6555",2021,2131,2,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,228
"1690","6555",2023,2194,4,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1691","6555",2023,2198,6,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1692","6555",2023,2219,1,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1693","6555",2023,2220,3,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1694","6555",2023,2223,3,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1695","6555",2023,2226,4,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1696","6555",2023,2252,1,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1697","6555",2023,2285,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1698","6555",2023,2303,6,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1699","6555",2023,2304,4,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1700","6555",2023,2306,5,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1701","6555",2023,2311,3,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,228
"1702","6561",2023,2153,1,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1703","6561",2023,2159,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1704","6561",2023,2161,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1705","6561",2023,2162,4,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1706","6561",2023,2163,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1707","6561",2023,2230,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1708","6563",2021,2111,6,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1709","6563",2021,2123,1,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1710","6563",2021,2125,3,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1711","6563",2021,2138,1,"left","Female-Juvenile",2,2021,2023,3,3,"Adult",4,-1,231
"1712","6563",2023,2148,7,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1713","6563",2023,2149,1,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1714","6563",2023,2151,1,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1715","6563",2023,2152,1,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1716","6563",2023,2161,5,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1717","6563",2023,2174,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1718","6563",2023,2176,5,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1719","6563",2023,2177,2,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1720","6563",2023,2272,1,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1721","6563",2023,2274,6,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1722","6563",2023,2281,5,"left","Female-Juvenile",2,2021,2023,3,5,"Adult",4,1,237
"1723","6565",2021,2117,6,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,231
"1724","6565",2021,2121,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,231
"1725","6565",2021,2140,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,231
"1726","6568",2021,1977,3,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1727","6568",2021,2039,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1728","6568",2021,2060,2,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1729","6568",2021,2081,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1730","6568",2021,2087,4,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1731","6568",2021,2088,3,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1732","6568",2021,2089,7,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1733","6568",2021,2090,3,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1734","6568",2021,2142,2,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1735","6568",2021,2144,4,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1736","6568",2021,2145,1,"left","Female-Juvenile",1,2021,2021,1,3,"Adult",3,0,229
"1737","6601",2023,2150,1,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1738","6601",2023,2161,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1739","6601",2023,2174,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1740","6601",2023,2176,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1741","6601",2023,2178,1,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1742","6601",2023,2247,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1743","6601",2023,2248,1,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1744","6601",2023,2260,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1745","6601",2023,2261,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1746","6601",2023,2262,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1747","6601",2023,2269,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1748","6601",2023,2271,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1749","6601",2023,2274,6,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1750","6601",2023,2291,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1751","6601",2023,2300,1,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1752","6601",2023,2303,6,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1753","6601",2023,2304,4,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1754","6601",2023,2306,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1755","6601",2023,2309,4,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1756","6601",2023,2310,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,227
"1757","6602",2023,2148,7,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,238
"1758","6602",2023,2253,1,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,238
"1759","6602",2023,2303,6,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,238
"1760","6602",2023,2304,4,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,238
"1761","6602",2023,2306,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,238
"1762","6602",2023,2311,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,238
"1763","6603",2023,2246,1,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1764","6603",2023,2260,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1765","6603",2023,2261,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1766","6603",2023,2262,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1767","6603",2023,2269,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1768","6603",2023,2271,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1769","6603",2023,2274,6,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1770","6603",2023,2281,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1771","6603",2023,2299,1,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1772","6603",2023,2303,6,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1773","6603",2023,2306,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1774","6603",2023,2309,4,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1775","6603",2023,2310,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,237
"1776","6629",2023,2148,7,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1777","6629",2023,2155,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1778","6629",2023,2157,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,225
"1779","6631",2023,2146,1,"left","Male",1,2023,2023,1,3,"Adult",3,0,237
"1780","6631",2023,2227,2,"left","Male",1,2023,2023,1,3,"Adult",3,0,237
"1781","6631",2023,2231,1,"left","Male",1,2023,2023,1,3,"Adult",3,0,237
"1782","6631",2023,2279,6,"left","Male",1,2023,2023,1,3,"Adult",3,0,237
"1783","6640",2023,2206,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,235
"1784","6640",2023,2208,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,235
"1785","6640",2023,2209,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,235
"1786","6640",2023,2241,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,235
"1787","6640",2023,2257,3,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,235
"1788","6640",2023,2281,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,235
"1789","6673",2023,2176,5,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,235
"1790","6673",2023,2244,2,"left","Female-Juvenile",1,2023,2023,1,3,"Adult",3,0,235
"1791","677",2001,1025,8,"left","Female-Juvenile",2,1996,2002,7,8,"Adult",8.5,-0.5,242
"1792","677",2001,1028,5,"left","Female-Juvenile",2,1996,2002,7,8,"Adult",8.5,-0.5,242
"1793","677",2002,1036,2,"left","Female-Juvenile",2,1996,2002,7,9,"Adult",8.5,0.5,220
"1794","677",2002,1044,2,"left","Female-Juvenile",2,1996,2002,7,9,"Adult",8.5,0.5,220
"1795","76",2002,1044,2,"left","Male",3,1989,2011,23,16,"Adult",21.6666666666667,-5.66666666666667,239
"1796","76",2002,1084,3,"left","Male",3,1989,2011,23,16,"Adult",21.6666666666667,-5.66666666666667,239
"1797","76",2010,1221,6,"left","Male",3,1989,2011,23,24,"Adult",21.6666666666667,2.33333333333333,212
"1798","76",2010,1223,7,"left","Male",3,1989,2011,23,24,"Adult",21.6666666666667,2.33333333333333,212
"1799","76",2010,1226,4,"left","Male",3,1989,2011,23,24,"Adult",21.6666666666667,2.33333333333333,212
"1800","76",2010,1257,4,"left","Male",3,1989,2011,23,24,"Adult",21.6666666666667,2.33333333333333,212
"1801","76",2010,1258,6,"left","Male",3,1989,2011,23,24,"Adult",21.6666666666667,2.33333333333333,212
"1802","76",2011,1352,6,"left","Male",3,1989,2011,23,25,"Adult",21.6666666666667,3.33333333333333,234
"1803","76",2011,1399,2,"left","Male",3,1989,2011,23,25,"Adult",21.6666666666667,3.33333333333333,234
"1804","76",2011,1404,6,"left","Male",3,1989,2011,23,25,"Adult",21.6666666666667,3.33333333333333,234
"1805","76",2011,1406,1,"left","Male",3,1989,2011,23,25,"Adult",21.6666666666667,3.33333333333333,234
"1806","76",2011,1414,2,"left","Male",3,1989,2011,23,25,"Adult",21.6666666666667,3.33333333333333,234
"1807","76",2011,1415,1,"left","Male",3,1989,2011,23,25,"Adult",21.6666666666667,3.33333333333333,234
"1808","76",2011,1422,1,"left","Male",3,1989,2011,23,25,"Adult",21.6666666666667,3.33333333333333,234
"1809","76",2011,1424,2,"left","Male",3,1989,2011,23,25,"Adult",21.6666666666667,3.33333333333333,234
"1810","804",2002,1081,1,"left","Male",1,1994,2002,9,11,"Adult",11,0,236
"1811","804",2002,1082,1,"left","Male",1,1994,2002,9,11,"Adult",11,0,236
"1812","824",2001,1012,1,"left","Male",4,1994,2006,13,10,"Adult",12,-2,218
"1813","824",2001,1015,3,"left","Male",4,1994,2006,13,10,"Adult",12,-2,218
"1814","824",2001,1016,3,"left","Male",4,1994,2006,13,10,"Adult",12,-2,218
"1815","824",2001,1018,2,"left","Male",4,1994,2006,13,10,"Adult",12,-2,218
"1816","824",2003,1104,2,"left","Male",4,1994,2006,13,12,"Adult",12,0,241
"1817","824",2003,1105,3,"left","Male",4,1994,2006,13,12,"Adult",12,0,241
"1818","824",2003,1106,6,"left","Male",4,1994,2006,13,12,"Adult",12,0,241
"1819","824",2003,1111,3,"left","Male",4,1994,2006,13,12,"Adult",12,0,241
"1820","824",2003,1112,3,"left","Male",4,1994,2006,13,12,"Adult",12,0,241
"1821","824",2003,1113,2,"left","Male",4,1994,2006,13,12,"Adult",12,0,241
"1822","824",2006,1127,2,"left","Male",4,1994,2006,13,15,"Adult",12,3,209
"1823","832",2002,1030,1,"left","Female-Juvenile",8,1994,2023,30,11,"Adult",22,-11,217
"1824","832",2002,1035,1,"left","Female-Juvenile",8,1994,2023,30,11,"Adult",22,-11,217
"1825","832",2002,1038,4,"left","Female-Juvenile",8,1994,2023,30,11,"Adult",22,-11,217
"1826","832",2002,1039,3,"left","Female-Juvenile",8,1994,2023,30,11,"Adult",22,-11,217
"1827","832",2002,1088,1,"left","Female-Juvenile",8,1994,2023,30,11,"Adult",22,-11,217
"1828","832",2006,1131,4,"left","Female-Juvenile",8,1994,2023,30,15,"Adult",22,-7,213
"1829","832",2006,1137,1,"left","Female-Juvenile",8,1994,2023,30,15,"Adult",22,-7,213
"1830","832",2006,1139,5,"left","Female-Juvenile",8,1994,2023,30,15,"Adult",22,-7,213
"1831","832",2010,1189,2,"left","Female-Juvenile",8,1994,2023,30,19,"Adult",22,-3,239
"1832","832",2010,1191,4,"left","Female-Juvenile",8,1994,2023,30,19,"Adult",22,-3,239
"1833","832",2010,1256,2,"left","Female-Juvenile",8,1994,2023,30,19,"Adult",22,-3,239
"1834","832",2011,1327,5,"left","Female-Juvenile",8,1994,2023,30,20,"Adult",22,-2,237
"1835","832",2015,1662,4,"left","Female-Juvenile",8,1994,2023,30,24,"Adult",22,2,241
"1836","832",2016,1716,27,"left","Female-Juvenile",8,1994,2023,30,25,"Adult",22,3,233
"1837","832",2021,1999,1,"left","Female-Juvenile",8,1994,2023,30,30,"Adult",22,8,227
"1838","832",2021,2001,1,"left","Female-Juvenile",8,1994,2023,30,30,"Adult",22,8,227
"1839","832",2021,2044,1,"left","Female-Juvenile",8,1994,2023,30,30,"Adult",22,8,227
"1840","832",2021,2063,4,"left","Female-Juvenile",8,1994,2023,30,30,"Adult",22,8,227
"1841","832",2021,2137,3,"left","Female-Juvenile",8,1994,2023,30,30,"Adult",22,8,227
"1842","832",2023,2202,5,"left","Female-Juvenile",8,1994,2023,30,32,"Adult",22,10,232
"1843","832",2023,2227,2,"left","Female-Juvenile",8,1994,2023,30,32,"Adult",22,10,232
"1844","89",2006,1150,3,"left","Female-Juvenile",4,1989,2016,28,20,"Adult",24.75,-4.75,213
"1845","89",2010,1221,6,"left","Female-Juvenile",4,1989,2016,28,24,"Adult",24.75,-0.75,212
"1846","89",2010,1223,7,"left","Female-Juvenile",4,1989,2016,28,24,"Adult",24.75,-0.75,212
"1847","89",2010,1227,3,"left","Female-Juvenile",4,1989,2016,28,24,"Adult",24.75,-0.75,212
"1848","89",2010,1234,3,"left","Female-Juvenile",4,1989,2016,28,24,"Adult",24.75,-0.75,212
"1849","89",2011,1327,5,"left","Female-Juvenile",4,1989,2016,28,25,"Adult",24.75,0.25,234
"1850","89",2011,1404,6,"left","Female-Juvenile",4,1989,2016,28,25,"Adult",24.75,0.25,234
"1851","89",2011,1405,2,"left","Female-Juvenile",4,1989,2016,28,25,"Adult",24.75,0.25,234
"1852","89",2016,1737,3,"left","Female-Juvenile",4,1989,2016,28,30,"Adult",24.75,5.25,239
"1853","89",2016,1769,3,"left","Female-Juvenile",4,1989,2016,28,30,"Adult",24.75,5.25,239
"1854","9",2001,1028,5,"left","Female-Juvenile",2,1989,2002,14,15,"Adult",15.5,-0.5,242
"1855","92",2001,1011,1,"left","Male",6,1990,2016,27,14,"Adult",20.6666666666667,-6.66666666666667,218
"1856","92",2001,1013,2,"left","Male",6,1990,2016,27,14,"Adult",20.6666666666667,-6.66666666666667,218
"1857","92",2002,1080,2,"left","Male",6,1990,2016,27,15,"Adult",20.6666666666667,-5.66666666666667,239
"1858","92",2003,1107,3,"left","Male",6,1990,2016,27,16,"Adult",20.6666666666667,-4.66666666666667,241
"1859","92",2003,1110,1,"left","Male",6,1990,2016,27,16,"Adult",20.6666666666667,-4.66666666666667,241
"1860","92",2003,1111,3,"left","Male",6,1990,2016,27,16,"Adult",20.6666666666667,-4.66666666666667,241
"1861","92",2003,1112,3,"left","Male",6,1990,2016,27,16,"Adult",20.6666666666667,-4.66666666666667,241
"1862","92",2011,1354,5,"left","Male",6,1990,2016,27,24,"Adult",20.6666666666667,3.33333333333333,230
"1863","92",2011,1364,1,"left","Male",6,1990,2016,27,24,"Adult",20.6666666666667,3.33333333333333,230
"1864","92",2011,1399,2,"left","Male",6,1990,2016,27,24,"Adult",20.6666666666667,3.33333333333333,230
"1865","92",2013,1473,1,"left","Male",6,1990,2016,27,26,"Adult",20.6666666666667,5.33333333333333,237
"1866","92",2013,1501,1,"left","Male",6,1990,2016,27,26,"Adult",20.6666666666667,5.33333333333333,237
"1867","92",2013,1506,1,"left","Male",6,1990,2016,27,26,"Adult",20.6666666666667,5.33333333333333,237
"1868","92",2016,1721,3,"left","Male",6,1990,2016,27,29,"Adult",20.6666666666667,8.33333333333333,209
"1869","92",2016,1722,1,"left","Male",6,1990,2016,27,29,"Adult",20.6666666666667,8.33333333333333,209
"1870","92",2016,1761,1,"left","Male",6,1990,2016,27,29,"Adult",20.6666666666667,8.33333333333333,209
